,no,place_id_left,place_id_right,study_id,left,right,voter_uniqueid,choice,study_question,place_name_right,place_name_left,day,time,lat_right,long_right,lat_left,long_left
434534,434535,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7ab7fdc9f03587006918,513d9deafdc9f0358700822a,0981c45289eb4a32a77117119a901f7d,left,safer,New York,New York,2014-07-17,11:22:47,40.626422,-73.910752,40.883768,-73.85040100000003
434731,434732,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7c79fdc9f03587006ee7,513d7c12fdc9f03587006d90,2b08d0d3ec434de7986344cbc9116905,right,safer,New York,New York,2016-10-25,20:00:56,40.744796,-73.98184000000003,40.631548,-74.00459699999999
434736,434737,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7ba7fdc9f03587006c2e,513d7d9efdc9f0358700722b,8c3ff8d08f63403ca5dc015ca32a5b07,right,safer,New York,New York,2015-09-02,11:14:14,40.659655,-73.90137700000002,40.734143,-73.844134
434771,434772,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9c57fdc9f03587007cdf,513d9be2fdc9f03587007b61,f34d388c0c634c5da58865ec967a1ba4,right,safer,New York,New York,2014-10-18,20:12:22,40.678715,-73.96936299999999,40.672845,-74.00679400000001
434937,434938,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9b13fdc9f035870078c4,513d6ca7fdc9f0358700500b,11982e5b5c0b439db59c7a60cb62a1e5,left,safer,Boston,New York,2015-04-17,08:57:41,42.395633,-71.02118999999999,40.73019,-73.830443
434947,434948,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d78e4fdc9f0358700630c,513d7d24fdc9f0358700710c,98c3f5af09294d819983a2501f1766d3,left,safer,New York,New York,2015-09-10,14:39:13,40.644605,-73.92282399999999,40.58825,-73.95627200000001
434953,434954,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7e45fdc9f03587007388,513d798dfdc9f0358700652f,041aea20f1644899b0602e45173e4699,left,safer,New York,New York,2013-07-26,11:50:23,40.643411,-73.90040699999997,40.842846,-73.81761
435062,435063,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7a50fdc9f035870067b1,513d7a2ffdc9f03587006744,66d16f8700f945deb49f3c9262e2c8f2,right,safer,New York,New York,2015-03-17,12:39:23,40.759637,-73.82133499999998,40.811853,-73.94141300000001
435067,435068,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9b4dfdc9f03587007987,513d7a3cfdc9f0358700676b,86edfe0c79134dfca41e886fbd799e98,right,safer,New York,New York,2014-10-24,10:43:45,40.661087,-73.92787800000002,40.85112,-73.844404
435079,435080,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d78e7fdc9f03587006316,513d7a3dfdc9f0358700676d,c0d5b87b1aee49bbbecae143e6e67f2d,equal,safer,New York,New York,2014-10-02,22:45:14,40.606087,-74.00746900000001,40.864859,-73.910729
435141,435142,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7858fdc9f0358700612c,513d68eafdc9f0358700453e,8af7bc1c51804610992ec61afa330b43,left,safer,Boston,New York,2014-03-10,17:25:29,42.318949,-71.10904800000003,40.632365,-73.95659699999999
435164,435165,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7930fdc9f03587006409,513d78b9fdc9f03587006272,13f96414ac764a3cadb89b3bde73ed07,right,safer,New York,New York,2016-11-17,23:12:29,40.685067,-73.824588,40.723089,-73.97387900000001
435187,435188,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7c04fdc9f03587006d64,513d784cfdc9f03587006101,a0c0028c404243ae919ce0f8c851f0ed,right,safer,New York,New York,2014-11-18,23:27:20,40.670893,-73.92039799999998,40.656768,-73.928559
435190,435191,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9ca7fdc9f03587007df8,513d69e3fdc9f035870048aa,3f7edc549dc340a2abd9b2906c2e5585,left,safer,Boston,New York,2016-04-22,13:14:16,42.40558,-71.07988999999998,40.718834,-73.82207800000003
435346,435347,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7c25fdc9f03587006dd5,513d7c7bfdc9f03587006eec,392d80ce21334dacb77496441594b7fc,right,safer,New York,New York,2016-11-21,06:13:44,40.754921,-73.98777000000001,40.749036,-73.87065100000001
435370,435371,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7ae2fdc9f035870069a4,513d9d96fdc9f0358700810f,23c8451c79584ca59f80caf573f5a21b,right,safer,New York,New York,2015-01-09,05:56:28,40.624832,-73.90733399999999,40.764882,-73.927009
435382,435383,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9b2dfdc9f03587007919,513d7db7fdc9f0358700725a,9af37f51bed548859feadae61334902e,left,safer,New York,New York,2015-11-09,06:45:08,40.626689,-73.90138100000001,40.726088,-73.90926400000001
435423,435424,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9d8ffdc9f035870080fb,513d9b98fdc9f03587007a71,2ee07a341fa642929995245b39398c18,left,safer,New York,New York,2013-07-29,21:35:21,40.740948,-73.900508,40.758024,-73.893394
435477,435478,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7ec6fdc9f03587007495,513d9bcefdc9f03587007b1b,800cd9acc15c4b29b7012f9ff292586e,right,safer,New York,New York,2014-10-22,13:12:15,40.669462,-73.931063,40.654241,-73.98162300000001
435520,435521,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9b76fdc9f03587007a05,513d9e6dfdc9f035870083e1,4c45f93ea63542059e55f9b2dd4071e0,left,safer,New York,New York,2013-08-18,15:17:10,40.714144,-73.99022400000001,40.698392,-73.896209
435548,435549,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7c74fdc9f03587006ed4,513d9bd3fdc9f03587007b28,c0fed0d3cd9248b4b88f240dfb5d80fe,equal,safer,New York,New York,2013-12-26,18:12:40,40.834051,-73.92461500000002,40.83012,-73.90161999999998
435582,435583,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7a9bfdc9f035870068c2,513d7ccbfdc9f03587006fed,4612147624884e22ae110a8cec0e80f5,left,safer,New York,New York,2014-10-16,13:55:23,40.586411,-73.96017899999998,40.906378,-73.86704700000001
435673,435674,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7d06fdc9f035870070ac,513d7c35fdc9f03587006e06,b74a6080533f4ab18dc2e2e5f6c26da2,equal,safer,New York,New York,2015-01-21,23:51:41,40.900366,-73.809729,40.659088,-73.90314599999999
435697,435698,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9dc1fdc9f035870081ad,513d9d6ffdc9f03587008085,1c37004847f64ff4ba75c62da8f9e087,right,safer,New York,New York,2014-10-16,20:05:09,40.805827,-73.84915899999999,40.627788,-74.02597100000003
435752,435753,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9ec8fdc9f03587008502,513d7ae2fdc9f035870069a2,3c5ea2a2f5d54a27b83ae6fbbccf78cb,equal,safer,New York,New York,2013-11-21,09:27:27,40.769661,-73.98387100000002,40.60332,-74.00438400000002
435779,435780,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7b95fdc9f03587006bf6,513d685bfdc9f03587004341,8059eda95a50431aa8da10c825737a87,equal,safer,Boston,New York,2013-12-19,14:40:41,42.407103,-71.04269599999998,40.785516,-73.84576500000003
435785,435786,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d786dfdc9f03587006176,513d9a93fdc9f03587007718,b1edbaf72c444040a553cb0e2b5bfbe3,right,safer,New York,New York,2015-11-25,12:57:22,40.664385,-73.85179199999999,40.688272,-73.94779299999999
435805,435806,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7b14fdc9f03587006a41,513d9a86fdc9f035870076f2,79f79c7034aa462dacd20c6a6468cc60,right,safer,New York,New York,2014-12-08,16:46:25,40.9062,-73.90602200000001,40.63496,-73.92374699999999
435893,435894,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7940fdc9f0358700643f,513d9a85fdc9f035870076f0,fadfeff51ec1496dbc1251a69d659017,left,safer,New York,New York,2015-09-10,10:39:32,40.614692,-73.90803,40.915203,-73.90207599999997
435903,435904,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7ccefdc9f03587006ff9,513d6b39fdc9f03587004c84,412ecfafed3146b38dfb8de106549ab2,left,safer,Boston,New York,2018-11-02,17:14:53,42.314802,-71.14197899999999,40.913581,-73.85352499999999
436067,436068,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7ed9fdc9f035870074bd,513d6a9ffdc9f03587004af5,4cf1a330dc5945389d46c85356931984,right,safer,Boston,New York,2016-04-22,23:17:47,42.337435,-71.09679900000003,40.600123,-73.93326200000001
436126,436127,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7daefdc9f03587007247,513d7b81fdc9f03587006bb8,21f4102b5c1f4c0b9370c972f2b55f0b,left,safer,New York,New York,2013-08-03,22:06:39,40.783222,-73.84539799999999,40.872165,-73.91627199999999
436133,436134,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9e86fdc9f03587008433,513d7c1bfdc9f03587006dac,9ed793e2ac7c48969d55ad4940024d2c,right,safer,New York,New York,2014-11-24,06:42:51,40.722877,-73.97778700000003,40.6168,-73.98472700000002
436150,436151,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7f70fdc9f035870075f3,513d7b05fdc9f03587006a0d,5c4537457fba49598ae3f2708f0dfc17,right,safer,New York,New York,2015-10-03,08:34:32,40.875714,-73.84362699999997,40.679588,-73.89437399999997
436430,436431,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d78c8fdc9f035870062a3,513d698dfdc9f03587004788,e1e0f66d6b3e48b99cfefc6ee58efb65,equal,safer,Boston,New York,2014-12-10,14:36:43,42.286133,-71.10468700000001,40.713363,-73.96233699999999
436444,436445,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7b91fdc9f03587006be5,513d6c5cfdc9f03587004f55,303f2b3315134903ae5006388d62a5ef,right,safer,Boston,New York,2013-12-07,08:56:29,42.343471,-71.10285299999998,40.905818,-73.89865399999996
436518,436519,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7cf2fdc9f0358700706d,513d68d5fdc9f035870044f0,d312d447619640a1aeb784f10d604643,equal,safer,Boston,New York,2013-07-29,13:39:35,42.387512,-71.07221099999998,40.747818,-73.834766
436653,436654,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9ae8fdc9f03587007843,513d7c65fdc9f03587006e99,530d4a37c0f846d18f5f0f4f6d0c88e2,left,safer,New York,New York,2014-03-16,06:54:52,40.616319,-73.897134,40.761557,-73.92445299999997
436691,436692,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7939fdc9f03587006429,513d9e5ffdc9f035870083af,9cda8ee0a71f4d5f962dabcc3b627fd1,right,safer,New York,New York,2016-02-23,07:14:30,40.711679,-73.91966400000001,40.881027,-73.90137400000003
436693,436694,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7a72fdc9f0358700682c,513d78b9fdc9f03587006272,d7e11237335c4d528717450fd8b7c5e2,right,safer,New York,New York,2017-03-15,11:19:25,40.685067,-73.824588,40.623375,-74.00636800000001
436738,436739,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9b69fdc9f035870079da,513d6b45fdc9f03587004c9d,4a6c4cd30b7149fa8f2b3454c7a336c4,left,safer,Boston,New York,2016-07-13,17:44:21,42.384855,-71.083053,40.785343,-73.967219
436741,436742,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9e9bfdc9f03587008477,513d6ae9fdc9f03587004bb6,ce0f583b8d6a48d08ed62d4fef99eab5,right,safer,Boston,New York,2013-07-26,16:43:35,42.34883,-71.10870899999998,40.780132,-73.89697699999999
436749,436750,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9d83fdc9f035870080d0,513d9f45fdc9f035870086b5,a938bef6167d47a080811903374c324a,left,safer,New York,New York,2014-10-28,15:33:20,40.736401,-73.889523,40.68879,-73.96078699999998
436902,436903,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9abffdc9f035870077b7,513d9c38fdc9f03587007c79,617a2cd557fa4eaba26a46528b817dba,left,safer,New York,New York,2015-09-09,19:10:40,40.704655,-73.95002799999997,40.694406,-73.79635000000002
437079,437080,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9c6ffdc9f03587007d34,513d7c65fdc9f03587006e9c,9d78142e6c7044f8b07c71bab17db3b5,left,safer,New York,New York,2014-01-03,12:05:54,40.651837,-73.91392200000001,40.702711,-73.963055
437141,437142,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d78b9fdc9f03587006272,513d7a2bfdc9f03587006739,eba6b7883050441bb439686c23faeb06,left,safer,New York,New York,2013-07-31,04:19:43,40.858316,-73.83437300000003,40.685067,-73.824588
437183,437184,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9aa7fdc9f03587007762,513d7802fdc9f03587006008,2bda896ff3d5458ab5c6713f1e22fe47,equal,safer,New York,New York,2018-01-16,15:41:11,40.671761,-73.93615999999997,40.895869,-73.83310399999999
437333,437334,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7b55fdc9f03587006b1c,513d9c72fdc9f03587007d3e,aaece079c0214f2bb8fdc5a4acc3925a,right,safer,New York,New York,2014-12-16,16:09:33,40.670076,-73.972306,40.723987,-73.97673299999997
437349,437350,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9e9afdc9f03587008470,513d9acefdc9f035870077ed,5b33d0cd11c24807844a6ebd9894333d,right,safer,New York,New York,2014-09-05,12:47:41,40.762279,-73.983543,40.826681,-73.891862
437384,437385,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7a3dfdc9f0358700676d,513d7b7ffdc9f03587006baf,f9621b0568bf46bfa5ef54576e8654d4,left,safer,New York,New York,2014-11-21,19:47:05,40.873821,-73.82430499999998,40.606087,-74.00746900000001
437390,437391,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7c23fdc9f03587006dcd,513d7dc2fdc9f03587007274,00656d0953fa4424a604be8b05988cb2,left,safer,New York,New York,2014-10-16,14:49:45,40.666452,-73.849447,40.654127,-73.80663099999998
437410,437411,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d78d5fdc9f035870062d4,513d9c48fdc9f03587007cb0,f7161f02a05c40429c74100ede7d4678,right,safer,New York,New York,2014-10-20,15:05:10,40.840488,-73.81775399999998,40.58875,-73.92057899999998
437448,437449,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7e4efdc9f0358700739c,513d7e2dfdc9f03587007351,b65a4b3fc96d4acfb18c35181956b6a9,right,safer,New York,New York,2013-07-30,18:37:09,40.775884,-73.91285600000003,40.722212,-73.90217799999999
437683,437684,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7b00fdc9f035870069fc,513d9c6cfdc9f03587007d28,3eac972def5645a6ac5c8142053c77a7,equal,safer,New York,New York,2014-10-19,14:50:00,40.751583,-73.99983099999997,40.595699,-73.99073699999997
437716,437717,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9d50fdc9f0358700801b,513d7d35fdc9f03587007144,5211d27b33534dd782e3b8f0ee7861b7,right,safer,New York,New York,2014-10-22,11:06:27,40.696297,-73.851698,40.765986,-73.91329100000002
437760,437761,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9dd9fdc9f035870081f3,513d9e01fdc9f0358700827d,d57a91b15e46425a80889b1345cff2c3,right,safer,New York,New York,2014-11-02,20:08:16,40.782244,-73.928519,40.802779,-73.92036100000001
437769,437770,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7a72fdc9f0358700682c,513d7dc2fdc9f03587007272,61370baf5bac4f6e94753cc48752c181,left,safer,New York,New York,2014-10-27,14:05:22,40.637634,-73.99796100000003,40.623375,-74.00636800000001
437830,437831,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9bbafdc9f03587007ae0,513d689bfdc9f03587004424,fa776c8375f24e97bb73d5c9698d06e3,left,safer,Boston,New York,2014-10-29,11:23:33,42.325881,-71.05671000000001,40.908738,-73.861403
438075,438076,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7928fdc9f035870063ef,513d7f7bfdc9f03587007605,a637be674a2845f59daf6634ea144f5f,equal,safer,New York,New York,2015-09-09,09:48:34,40.828097,-73.93377399999997,40.682207,-73.99124999999998
438154,438155,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9bcdfdc9f03587007b16,513d7f32fdc9f0358700757a,2cff8d4270564a529b685c9f969c6ac0,right,safer,New York,New York,2014-11-26,19:00:34,40.713375,-73.88287700000001,40.647808,-74.001192
438218,438219,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9a87fdc9f035870076f4,513d78b4fdc9f03587006260,abbd33e0995c488a95a1c496c1377af3,left,safer,New York,New York,2013-07-26,05:12:31,40.76934,-73.83606600000002,40.884635,-73.87788799999998
438226,438227,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9d5bfdc9f03587008040,513d9a75fdc9f035870076d3,e254aa3a37a846f2bae90802643b3a88,right,safer,New York,New York,2013-11-18,05:10:36,40.69851,-73.88927699999999,40.621603,-74.01683200000002
438318,438319,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9d14fdc9f03587007f5c,513d9e1dfdc9f035870082d5,303f2b3315134903ae5006388d62a5ef,right,safer,New York,New York,2013-12-07,08:56:33,40.863195,-73.83705099999997,40.826851,-73.907601
438327,438328,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9c4bfdc9f03587007cba,513d6962fdc9f035870046e8,60029b2d1df1489fb71fbfa85d37e15a,equal,safer,Boston,New York,2013-08-22,17:02:36,42.386182,-71.03087800000003,40.793512,-73.949251
438422,438423,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d797afdc9f035870064f6,513d7cb6fdc9f03587006fa7,eba4add629f34120b5829c0df29f6355,right,safer,New York,New York,2013-07-29,12:57:35,40.619914,-74.01141999999999,40.651577,-73.95177000000001
438519,438520,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9b1afdc9f035870078db,513d6b6bfdc9f03587004cf8,781da2fb8b4f4b929ac8488c5d5c3404,equal,safer,Boston,New York,2016-09-04,12:39:21,42.340811,-71.12776600000001,40.626844,-74.004211
438552,438553,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9ba0fdc9f03587007a8d,513d9ad1fdc9f035870077f8,557f8fb1f24f4c908aad456f32b12a39,equal,safer,New York,New York,2013-08-22,00:19:01,40.80897,-73.92254300000002,40.610556,-73.92119400000001
438635,438636,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d79dafdc9f03587006622,513d7992fdc9f0358700653e,0e38709b5a0b4f478cd65b2c856b572a,right,safer,New York,New York,2014-11-30,19:14:02,40.818816,-73.87018599999999,40.734191,-73.80298099999999
438640,438641,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9f08fdc9f035870085ea,513d6abffdc9f03587004b4b,ff56ec8bb13f4573a5f8e3a0352ecb72,right,safer,Boston,New York,2013-08-16,10:53:34,42.335119,-71.07042999999999,40.618188,-73.977172
438708,438709,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9f1cfdc9f0358700862f,513d7dfbfdc9f035870072f0,31099df5e2394191b15e89306ff4bda7,equal,safer,New York,New York,2013-07-27,14:57:23,40.726215,-73.958211,40.665527,-73.997296
438773,438774,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d79b4fdc9f035870065ad,513d7836fdc9f035870060b5,17b3595870c74249b29f7448b92d1439,left,safer,New York,New York,2014-06-29,14:18:33,40.629874,-73.96905700000002,40.919262,-73.876241
438820,438821,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9f4ffdc9f035870086d5,513d7ce8fdc9f0358700704d,648b89e40a6a4a65b607d4f32165beeb,left,safer,New York,New York,2014-05-23,12:17:12,40.777967,-73.81539199999997,40.676791,-73.99981000000002
438862,438863,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9f14fdc9f03587008612,513d6aacfdc9f03587004b18,739cd37dba5940cf8192f92a1c2510a7,right,safer,Boston,New York,2014-05-23,14:42:10,42.302373,-71.074881,40.781063,-73.84142600000001
438865,438866,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9c38fdc9f03587007c7b,513d9e45fdc9f03587008363,c726df66adeb4ecab57905e89c26a340,right,safer,New York,New York,2014-08-17,13:54:50,40.915756,-73.84105999999997,40.843067,-73.87886900000001
438870,438871,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d78affdc9f03587006250,513d9cfefdc9f03587007f19,fe539155448341b1b63bb1331bd42ea3,right,safer,New York,New York,2015-09-25,21:47:20,40.827561,-73.82323100000002,40.76872,-73.88840299999998
439007,439008,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9aecfdc9f0358700784d,513d7d40fdc9f03587007162,c12a9d98bda94cddbb1a62d8e8bd0949,right,safer,New York,New York,2014-10-23,09:41:02,40.732851,-73.90196300000002,40.810348,-73.939796
439116,439117,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9f2afdc9f0358700865f,513d7eaffdc9f03587007461,7a8fcab3cb3343f69e3e2aec6d78a92a,left,safer,New York,New York,2013-07-26,12:57:12,40.729685,-73.91921200000002,40.591086,-73.98223300000001
439141,439142,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9b7dfdc9f03587007a1b,513d7bc2fdc9f03587006c89,fff7c6a3b51f425baa5c0ff4d12c7939,equal,safer,New York,New York,2013-07-26,00:31:51,40.698366,-73.808787,40.719773,-73.94667200000004
439265,439266,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7c06fdc9f03587006d6a,513d9dddfdc9f03587008201,e51e29f5d8774b7085dd14349a3be01d,right,safer,New York,New York,2014-03-12,06:36:07,40.787258,-73.81034499999998,40.688277,-73.98828800000001
439307,439308,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9e3cfdc9f03587008344,513d9eaafdc9f035870084aa,168f16b1e9f34ceca0ace1a86d1e8949,left,safer,New York,New York,2018-08-18,04:49:34,40.661227,-73.812858,40.698078,-73.899205
439465,439466,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9aa1fdc9f0358700774d,513d6a44fdc9f035870049f7,8d34c288e73e42d788001212e92e1dfa,left,safer,Boston,New York,2014-10-29,18:58:17,42.313063,-71.05453499999999,40.702983,-73.943263
439526,439527,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9db7fdc9f03587008188,513d790ffdc9f0358700639e,5070de09ad4541c0bbaaa27baf7f992c,right,safer,New York,New York,2014-06-27,15:17:12,40.598313,-73.94825900000001,40.7144,-73.95926600000001
439552,439553,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9ea1fdc9f0358700848b,513d7a71fdc9f03587006826,3648f5b803d8460ea15194f4de20231a,right,safer,New York,New York,2014-11-01,18:56:03,40.642817,-73.978434,40.608897,-73.98855900000001
439572,439573,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9de8fdc9f03587008227,513d7e49fdc9f03587007391,7f3ea892468e45199ad33cc9e81d2e6e,left,safer,New York,New York,2017-08-17,16:28:21,40.678876,-73.84331400000002,40.630297,-74.03831500000001
439666,439667,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9bebfdc9f03587007b7d,513d7e34fdc9f03587007362,ee4c12c1e4f246fea2cb69c6d995ec27,left,safer,New York,New York,2014-11-27,17:44:51,40.840559,-73.88320899999997,40.858571,-73.84458899999998
439835,439836,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9b01fdc9f03587007888,513d7e6dfdc9f035870073db,365b9272fde44f669a85fa7ecac86240,left,safer,New York,New York,2014-10-19,18:42:25,40.74527,-74.002408,40.602538,-73.93376599999999
439850,439851,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9efefdc9f035870085c1,513d7beffdc9f03587006d19,57422ab08cf5400b849db0c05febf8b6,right,safer,New York,New York,2013-07-29,09:19:13,40.605336,-73.91768200000001,40.676464,-73.99261100000001
